SoffiXsponR570.01Ag187100	C2C2-Dof	TFF
SoffiXsponR570.01Ag187700	MADS	TFF
SoffiXsponR570.01Ag187800	MADS	TFF
SoffiXsponR570.01Ag188000	MADS	TFF
SoffiXsponR570.01Ag188400	GRAS	TFF
SoffiXsponR570.01Ag189700	MYB	TFF
SoffiXsponR570.01Ag195800	MYB-related	TFF
SoffiXsponR570.01Ag200400	Trihelix	TFF
SoffiXsponR570.01Ag200700	TFIID	TFF
SoffiXsponR570.01Ag202400	SWI/SNF-BAF60b	OTR
SoffiXsponR570.01Ag205400	C2C2-YABBY	TFF
SoffiXsponR570.01Ag206500	SET	OTR
SoffiXsponR570.01Ag210900	GNAT	OTR
SoffiXsponR570.01Ag211100	MYB	TFF
SoffiXsponR570.01Ag211700	GeBP	TFF
SoffiXsponR570.01Ag216900	FHA	TFF
SoffiXsponR570.01Ag220500	ARF	TFF
SoffiXsponR570.01Ag222000	ARF	TFF
SoffiXsponR570.01Ag223500	MYB	TFF
SoffiXsponR570.01Ag224200	bHLH	TFF
SoffiXsponR570.01Ag231100	ARR-B	TFF
SoffiXsponR570.01Ag231600	SAP	TFF
SoffiXsponR570.01Ag232600	C2C2-GATA	TFF
SoffiXsponR570.01Ag237100	AP2-EREBP	TFF
SoffiXsponR570.01Ag237900	MYB-related	TFF
SoffiXsponR570.01Ag239600	E2F-DP	TFF
SoffiXsponR570.01Ag242800	TFIID	TFF
SoffiXsponR570.01Ag243000	OFP	TFF
SoffiXsponR570.01Ag243700	TRAF	OTR
SoffiXsponR570.01Ag243800	TRAF	OTR
SoffiXsponR570.01Ag243900	TRAF	OTR
SoffiXsponR570.01Ag244800	C2H2	TFF
SoffiXsponR570.01Ag244900	HSF	TFF
SoffiXsponR570.01Ag247500	TRAF	OTR
SoffiXsponR570.01Ag247700	TRAF	OTR
SoffiXsponR570.01Ag247900	TRAF	OTR
SoffiXsponR570.01Ag249100	GNAT	OTR
SoffiXsponR570.01Ag251900	SET	OTR
SoffiXsponR570.01Ag253100	C2C2-Dof	TFF
SoffiXsponR570.01Ag258000	Tify	TFF
SoffiXsponR570.01Ag258100	Tify	TFF
SoffiXsponR570.01Ag258200	Tify	TFF
SoffiXsponR570.01Ag258300	Tify	TFF
SoffiXsponR570.01Ag258400	Tify	TFF
SoffiXsponR570.01Ag258500	Tify	TFF
SoffiXsponR570.01Ag258600	Tify	TFF
SoffiXsponR570.01Ag258700	SAP	TFF
SoffiXsponR570.01Ag262700	bHLH	TFF
SoffiXsponR570.01Ag263500	TIG	TFF
SoffiXsponR570.01Ag263900	AP2-EREBP	TFF
SoffiXsponR570.01Ag264900	GRAS	TFF
SoffiXsponR570.01Ag281200	bHLH	TFF
SoffiXsponR570.01Ag281400	bHLH	TFF
SoffiXsponR570.01Ag285100	WRKY	TFF
SoffiXsponR570.01Ag287000	zf-C5HC2	TFF
SoffiXsponR570.01Ag288300	MYB-related	TFF
SoffiXsponR570.01Ag289800	bHLH	TFF
SoffiXsponR570.01Ag290300	PLATZ	TFF
SoffiXsponR570.01Ag291900	MED26	OTR
SoffiXsponR570.01Ag292200	MED26	OTR
SoffiXsponR570.01Ag292800	NAC	TFF
SoffiXsponR570.01Ag292900	NAC	TFF
SoffiXsponR570.01Ag295400	zf-LSD1	TFF
SoffiXsponR570.01Ag296200	SOH1	OTR
SoffiXsponR570.01Ag297000	MYB-related	TFF
SoffiXsponR570.01Ag297400	zf-LSD1	TFF
SoffiXsponR570.01Ag298200	SOH1	OTR
SoffiXsponR570.01Ag299000	MYB-related	TFF
SoffiXsponR570.01Ag299700	AP2-EREBP	TFF
SoffiXsponR570.01Ag300900	MYB-related	TFF
SoffiXsponR570.01Ag301300	AP2-EREBP	TFF
SoffiXsponR570.01Ag302500	C2C2-GATA	TFF
SoffiXsponR570.01Ag302600	Not1	TFF
SoffiXsponR570.01Ag302700	bHLH	TFF
SoffiXsponR570.01Ag302900	bHLH	TFF
SoffiXsponR570.01Ag304500	C2H2	TFF
SoffiXsponR570.01Ag306900	GRAS	TFF
SoffiXsponR570.01Ag315800	ABI3VP1	TFF
SoffiXsponR570.01Ag315900	ABI3VP1	TFF
SoffiXsponR570.01Ag316500	MADS	TFF
SoffiXsponR570.01Ag317100	HB	TFF
SoffiXsponR570.01Ag318300	OFP	TFF
SoffiXsponR570.01Ag318600	SWI/SNF-SWI3	OTR
SoffiXsponR570.01Ag318700	NAC	TFF
SoffiXsponR570.01Ag318800	bZIP	TFF
SoffiXsponR570.01Ag322800	AP2-EREBP	TFF
SoffiXsponR570.01Ag327700	OFP	TFF
SoffiXsponR570.01Ag328200	GNAT	OTR
SoffiXsponR570.01Ag330400	GRAS	TFF
SoffiXsponR570.01Ag332400	C2H2	TFF
SoffiXsponR570.01Ag332500	C2H2	TFF
SoffiXsponR570.01Ag332700	C2H2	TFF
SoffiXsponR570.01Ag335000	WRKY	TFF
SoffiXsponR570.01Ag336200	C2H2	TFF
SoffiXsponR570.01Ag336300	MYB-related	TFF
SoffiXsponR570.01Ag340700	CCAAT	TFF
SoffiXsponR570.01Ag341900	CCAAT	TFF
SoffiXsponR570.01Ag342600	MYB	TFF
SoffiXsponR570.01Ag343000	GRAS	TFF
SoffiXsponR570.01Ag345400	Tify	TFF
SoffiXsponR570.01Ag347400	PLATZ	TFF
SoffiXsponR570.01Ag347900	Top	TFF
SoffiXsponR570.01Ag352000	bHLH	TFF
SoffiXsponR570.01Ag353000	Jumonji	OTR
SoffiXsponR570.01Ag353200	zf-LSD1	TFF
SoffiXsponR570.01Ag353900	TIG	TFF
SoffiXsponR570.01Ag355300	bHLH	TFF
SoffiXsponR570.01Ag357100	SAP	TFF
SoffiXsponR570.01Ag358400	MYB	TFF
SoffiXsponR570.01Ag360900	MYB	TFF
SoffiXsponR570.01Ag361700	GeBP	TFF
SoffiXsponR570.01Ag363200	HSF	TFF
SoffiXsponR570.01Ag363800	MED26	OTR
SoffiXsponR570.01Ag365600	MYB-related	TFF
SoffiXsponR570.01Ag366000	mTERF	OTR
SoffiXsponR570.01Ag372100	Top	TFF
SoffiXsponR570.01Ag373900	TUB	TFF
SoffiXsponR570.01Ag376000	Jumonji	OTR
SoffiXsponR570.01Ag381900	OFP	TFF
SoffiXsponR570.01Ag382400	bZIP	TFF
SoffiXsponR570.01Ag383000	WRKY	TFF
SoffiXsponR570.01Ag386300	MYB-related	TFF
SoffiXsponR570.01Ag386800	C3H	TFF
SoffiXsponR570.01Ag387600	NAC	TFF
SoffiXsponR570.01Ag387800	NAC	TFF
SoffiXsponR570.01Ag388900	MYB-related	TFF
SoffiXsponR570.01Ag389500	EIL	TFF
SoffiXsponR570.01Ag390700	bZIP	TFF
SoffiXsponR570.01Ag391800	WRKY	TFF
SoffiXsponR570.01Ag393600	bZIP	TFF
SoffiXsponR570.01Ag394700	MYB	TFF
SoffiXsponR570.01Ag396100	AP2-EREBP	TFF
SoffiXsponR570.01Ag397700	PAS	TFF
SoffiXsponR570.01Ag398600	SET	OTR
SoffiXsponR570.01Ag399600	bZIP	TFF
SoffiXsponR570.01Ag401300	PHD	OTR
SoffiXsponR570.01Ag401400	MYB	TFF
SoffiXsponR570.01Ag401700	MYB	TFF
SoffiXsponR570.01Ag401800	MYB	TFF
SoffiXsponR570.01Ag402100	MYB	TFF
SoffiXsponR570.01Ag402700	PHD	OTR
SoffiXsponR570.01Ag403200	C3H	TFF
SoffiXsponR570.01Ag408200	MYB	TFF
SoffiXsponR570.01Ag411000	PHD	OTR
SoffiXsponR570.01Ag414400	Pseudo_ARR-B	OTR
SoffiXsponR570.01Ag418800	C2H2	TFF
SoffiXsponR570.01Ag419600	CCAAT	TFF
SoffiXsponR570.01Ag422200	C2C2-Dof	TFF
SoffiXsponR570.01Ag422400	SART-1	OTR
SoffiXsponR570.01Ag423600	GRAS	TFF
SoffiXsponR570.01Ag425000	Sigma70-like	TFF
SoffiXsponR570.01Ag427400	LIM	TFF
SoffiXsponR570.01Ag428300	LIM	TFF
SoffiXsponR570.01Ag431100	GRAS	TFF
SoffiXsponR570.01Ag431200	AP2-EREBP	TFF
SoffiXsponR570.01Ag432500	bHLH	TFF
SoffiXsponR570.01Ag436200	FAR1	TFF
SoffiXsponR570.01Ag436700	Top	TFF
SoffiXsponR570.01Ag438400	CCAAT	TFF
SoffiXsponR570.01Ag444000	MYB-related	TFF
SoffiXsponR570.01Ag444500	bZIP	TFF
SoffiXsponR570.01Ag445900	C2H2	TFF
SoffiXsponR570.01Ag450000	bHLH	TFF
SoffiXsponR570.01Ag451200	bHLH	TFF
SoffiXsponR570.01Ag451400	AP2-EREBP	TFF
SoffiXsponR570.01Ag453700	HSF	TFF
SoffiXsponR570.01Ag454000	ARR-B	TFF
SoffiXsponR570.01Ag454000	MYB-related	TFF
SoffiXsponR570.01Ag455600	NAC	TFF
SoffiXsponR570.01Ag458700	MADS	TFF
SoffiXsponR570.01Ag458800	C2C2-YABBY	TFF
SoffiXsponR570.01Ag461700	ABI3VP1	TFF
SoffiXsponR570.01Ag466200	TRAF	OTR
SoffiXsponR570.01Ag466500	GNAT	OTR
SoffiXsponR570.01Ag466900	bHLH	TFF
SoffiXsponR570.01Ag471100	OFP	TFF
SoffiXsponR570.01Ag471300	C2H2	TFF
SoffiXsponR570.01Ag474200	GNAT	OTR
SoffiXsponR570.01Ag475100	GRAS	TFF
SoffiXsponR570.01Ag476400	AP2-EREBP	TFF
SoffiXsponR570.01Ag477200	TIG	TFF
SoffiXsponR570.01Ag478600	bHLH	TFF
SoffiXsponR570.01Ag481100	MADS	TFF
SoffiXsponR570.01Ag482000	ABI3VP1	TFF
SoffiXsponR570.01Ag483300	AP2-EREBP	TFF
SoffiXsponR570.01Ag483400	AP2-EREBP	TFF
SoffiXsponR570.01Ag483500	AP2-EREBP	TFF
SoffiXsponR570.01Ag483600	AP2-EREBP	TFF
SoffiXsponR570.01Ag484700	Tify	TFF
SoffiXsponR570.01Ag484800	Tify	TFF
SoffiXsponR570.01Ag485000	Tify	TFF
SoffiXsponR570.01Ag487200	GNAT	OTR
SoffiXsponR570.01Ag487700	AP2-EREBP	TFF
SoffiXsponR570.01Ag488800	CCAAT	TFF
SoffiXsponR570.01Ag489500	AP2-EREBP	TFF
SoffiXsponR570.01Ag491200	bHLH	TFF
SoffiXsponR570.01Ag491400	bHLH	TFF
SoffiXsponR570.01Ag492600	C2C2-Dof	TFF
SoffiXsponR570.01Ag496800	HB	TFF
SoffiXsponR570.01Ag498900	HSF	TFF
SoffiXsponR570.01Ag500800	OFP	TFF
SoffiXsponR570.01Ag504400	E2F-DP	TFF
SoffiXsponR570.01Ag505100	GNAT	OTR
SoffiXsponR570.01Ag505200	Jumonji	OTR
SoffiXsponR570.01Ag505900	AP2-EREBP	TFF
SoffiXsponR570.01Ag507200	C2H2	TFF
SoffiXsponR570.01Ag509800	C2C2-GATA	TFF
SoffiXsponR570.01Ag513200	MYB	TFF
SoffiXsponR570.01Ag516300	BES1	TFF
SoffiXsponR570.01Ag518500	MYB-related	TFF
SoffiXsponR570.01Ag519900	bHLH	TFF
SoffiXsponR570.01Ag521500	NAC	TFF
SoffiXsponR570.01Ag525000	bHLH	TFF
SoffiXsponR570.01Ag525200	MYB-related	TFF
SoffiXsponR570.01Ag528300	bZIP	TFF
SoffiXsponR570.01Ag528800	NAC	TFF
SoffiXsponR570.01Ag529400	OFP	TFF
SoffiXsponR570.01Ag531400	HB	TFF
SoffiXsponR570.01Ag531800	HB	TFF
SoffiXsponR570.01Ag531900	Top	TFF
SoffiXsponR570.01Ag532700	MADS	TFF
SoffiXsponR570.01Ag533500	bHLH	TFF
SoffiXsponR570.01Ag534200	ABI3VP1	TFF
SoffiXsponR570.01Ag535500	NAC	TFF
SoffiXsponR570.01Ag542800	Trihelix	TFF
SoffiXsponR570.01Ag543300	SWI/SNF-BAF60b	OTR
SoffiXsponR570.01Ag546200	MYB-related	TFF
SoffiXsponR570.01Ag549300	GRAS	TFF
SoffiXsponR570.01Ag551200	Not1	TFF
SoffiXsponR570.01Bg001800	AP2-EREBP	TFF
SoffiXsponR570.01Bg002600	Sigma70-like	TFF
SoffiXsponR570.01Bg005900	MYB-related	TFF
SoffiXsponR570.01Bg006300	WRKY	TFF
SoffiXsponR570.01Bg007000	HSF	TFF
SoffiXsponR570.01Bg009300	CCAAT	TFF
SoffiXsponR570.01Bg017000	FAR1	TFF
SoffiXsponR570.01Bg019900	mTERF	OTR
SoffiXsponR570.01Bg020200	mTERF	OTR
SoffiXsponR570.01Bg020300	C2H2	TFF
SoffiXsponR570.01Bg024100	C2C2-GATA	TFF
SoffiXsponR570.01Bg027100	SBP	TFF
SoffiXsponR570.01Bg028200	GRAS	TFF
SoffiXsponR570.01Bg029700	C3H	TFF
SoffiXsponR570.01Bg032800	mTERF	OTR
SoffiXsponR570.01Bg033000	mTERF	OTR
SoffiXsponR570.01Bg033400	GRAS	TFF
SoffiXsponR570.01Bg034000	mTERF	OTR
SoffiXsponR570.01Bg034100	mTERF	OTR
SoffiXsponR570.01Bg034200	mTERF	OTR
SoffiXsponR570.01Bg034400	C2C2-Dof	TFF
SoffiXsponR570.01Bg035000	C2H2	TFF
SoffiXsponR570.01Bg035100	C2H2	TFF
SoffiXsponR570.01Bg035300	C2H2	TFF
SoffiXsponR570.01Bg036600	AP2-EREBP	TFF
SoffiXsponR570.01Bg036800	Alfin-like	TFF
SoffiXsponR570.01Bg039000	TFIIS	TFF
SoffiXsponR570.01Bg039100	AP2-EREBP	TFF
SoffiXsponR570.01Bg039500	NAC	TFF
SoffiXsponR570.01Bg040600	bHLH	TFF
SoffiXsponR570.01Bg042700	mTERF	OTR
SoffiXsponR570.01Bg043000	bZIP	TFF
SoffiXsponR570.01Bg048200	DDT	OTR
SoffiXsponR570.01Bg049600	bHLH	TFF
SoffiXsponR570.01Bg049700	DDT	OTR
SoffiXsponR570.01Bg051000	FHA	TFF
SoffiXsponR570.01Bg052500	WRKY	TFF
SoffiXsponR570.01Bg053000	MYB	TFF
SoffiXsponR570.01Bg053100	AUX/IAA	OTR
SoffiXsponR570.01Bg053400	bHLH	TFF
SoffiXsponR570.01Bg053800	bZIP	TFF
SoffiXsponR570.01Bg054800	HSF	TFF
SoffiXsponR570.01Bg056500	GNAT	OTR
SoffiXsponR570.01Bg056600	GNAT	OTR
SoffiXsponR570.01Bg056900	GNAT	OTR
SoffiXsponR570.01Bg058300	TRAF	OTR
SoffiXsponR570.01Bg059000	FAR1	TFF
SoffiXsponR570.01Bg059300	C2C2-GATA	TFF
SoffiXsponR570.01Bg063300	TCP	TFF
SoffiXsponR570.01Bg063600	mTERF	OTR
SoffiXsponR570.01Bg064200	Rcd1-like	OTR
SoffiXsponR570.01Bg065400	bHLH	TFF
SoffiXsponR570.01Bg066200	GeBP	TFF
SoffiXsponR570.01Bg067200	GNAT	OTR
SoffiXsponR570.01Bg067400	FAR1	TFF
SoffiXsponR570.01Bg067900	NAC	TFF
SoffiXsponR570.01Bg071500	HB	TFF
SoffiXsponR570.01Bg071700	MYB	TFF
SoffiXsponR570.01Bg072000	AP2-EREBP	TFF
SoffiXsponR570.01Bg072700	TRAF	OTR
SoffiXsponR570.01Bg074200	MYB-related	TFF
SoffiXsponR570.01Bg075100	C2C2-Dof	TFF
SoffiXsponR570.01Bg075400	MYB-related	TFF
SoffiXsponR570.01Bg075600	SWI/SNF-BAF60b	OTR
SoffiXsponR570.01Bg075800	C2H2	TFF
SoffiXsponR570.01Bg075900	GNAT	OTR
SoffiXsponR570.01Bg077700	SWI/SNF-BAF60b	OTR
SoffiXsponR570.01Bg079100	WRKY	TFF
SoffiXsponR570.01Bg080100	WRKY	TFF
SoffiXsponR570.01Bg083000	MADS	TFF
SoffiXsponR570.01Bg083200	MADS	TFF
SoffiXsponR570.01Bg084000	PAS	TFF
SoffiXsponR570.01Bg084800	MYB-related	TFF
SoffiXsponR570.01Bg087500	PHD	OTR
SoffiXsponR570.01Bg089800	HSF	TFF
SoffiXsponR570.01Bg091000	AUX/IAA	OTR
SoffiXsponR570.01Bg091900	WRKY	TFF
SoffiXsponR570.01Bg092000	bHLH	TFF
SoffiXsponR570.01Bg096000	C2C2-GATA	TFF
SoffiXsponR570.01Bg097800	HB	TFF
SoffiXsponR570.01Bg098800	FHA	TFF
SoffiXsponR570.01Bg099500	BSD	TFF
SoffiXsponR570.01Bg099800	GRF	TFF
SoffiXsponR570.01Bg100300	bHLH	TFF
SoffiXsponR570.01Bg101500	HB	TFF
SoffiXsponR570.01Bg101700	HB	TFF
SoffiXsponR570.01Bg102700	Top	TFF
SoffiXsponR570.01Bg102800	bHLH	TFF
SoffiXsponR570.01Bg104400	GRAS	TFF
SoffiXsponR570.01Bg104900	MYB-related	TFF
SoffiXsponR570.01Bg105100	CCAAT	TFF
SoffiXsponR570.01Bg105800	MYB	TFF
SoffiXsponR570.01Bg106200	PAS	TFF
SoffiXsponR570.01Bg107500	zf-HD	TFF
SoffiXsponR570.01Bg108700	PHD	OTR
SoffiXsponR570.01Bg112700	C2C2-CO-like	TFF
SoffiXsponR570.01Bg114100	GeBP	TFF
SoffiXsponR570.01Bg115300	GRAS	TFF
SoffiXsponR570.01Bg115700	TCP	TFF
SoffiXsponR570.01Bg115800	TCP	TFF
SoffiXsponR570.01Bg116300	SET	OTR
SoffiXsponR570.01Bg120200	GNAT	OTR
SoffiXsponR570.01Bg121000	C3H	TFF
SoffiXsponR570.01Bg121400	C2H2	TFF
SoffiXsponR570.01Bg121600	CCAAT	TFF
SoffiXsponR570.01Bg125600	C3H	TFF
SoffiXsponR570.01Bg128100	C2C2-GATA	TFF
SoffiXsponR570.01Bg129900	HB	TFF
SoffiXsponR570.01Bg130000	HB	TFF
SoffiXsponR570.01Bg130100	C2C2-GATA	TFF
SoffiXsponR570.01Bg131500	bZIP	TFF
SoffiXsponR570.01Bg132000	GRF	TFF
SoffiXsponR570.01Bg132700	HB	TFF
SoffiXsponR570.01Bg133200	bHLH	TFF
SoffiXsponR570.01Bg133300	bHLH	TFF
SoffiXsponR570.01Bg133400	bHLH	TFF
SoffiXsponR570.01Bg136000	MYB-related	TFF
SoffiXsponR570.01Bg137500	GNAT	OTR
SoffiXsponR570.01Bg137600	GNAT	OTR
SoffiXsponR570.01Bg140300	WRKY	TFF
SoffiXsponR570.01Bg140400	TFIID	TFF
SoffiXsponR570.01Bg141100	MYB-related	TFF
SoffiXsponR570.01Bg141600	FAR1	TFF
SoffiXsponR570.01Bg142700	NOT2_3_5	OTR
SoffiXsponR570.01Bg144200	C2C2-YABBY	TFF
SoffiXsponR570.01Bg145700	CCAAT	TFF
SoffiXsponR570.01Bg148200	MYB-related	TFF
SoffiXsponR570.01Bg149700	TRAF	OTR
SoffiXsponR570.01Bg150100	zf-LSD1	TFF
SoffiXsponR570.01Bg150400	MYB	TFF
SoffiXsponR570.01Bg150700	bHLH	TFF
SoffiXsponR570.01Bg151500	CPP	TFF
SoffiXsponR570.01Bg153400	AUX/IAA	OTR
SoffiXsponR570.01Bg153500	AUX/IAA	OTR
SoffiXsponR570.01Bg154100	WRKY	TFF
SoffiXsponR570.01Bg155000	LIM	TFF
SoffiXsponR570.01Bg155900	NAC	TFF
SoffiXsponR570.01Bg156100	MYB-related	TFF
SoffiXsponR570.01Bg156300	ABI3VP1	TFF
SoffiXsponR570.01Bg156600	ABI3VP1	TFF
SoffiXsponR570.01Bg156700	ABI3VP1	TFF
SoffiXsponR570.01Bg156800	ABI3VP1	TFF
